COUNTRY,PERNUM,AGE,SEX,MARST,INDIG,EDATTAIN,YRSCHOOL,EMPSTAT,INCEARN
484,3,24,1,1,1,1,0,3,99999999
484,2,49,2,1,1,2,6,3,99999999
484,2,47,2,2,1,1,4,3,99999999
484,9,17,2,1,1,2,6,3,99999999
484,4,4,2,1,1,1,0,0,99999999
840,1,55,1,3,2,1,0,3,0
840,1,56,1,2,2,4,13,2,483000
484,3,39,2,2,2,2,9,1,2057
484,2,10,1,1,1,1,4,0,99999999
484,1,83,2,4,1,1,1,3,99999999
840,1,47,2,2,2,3,12,1,25000
484,3,20,2,2,2,3,12,3,99999999
484,5,60,2,2,2,3,15,1,4286
484,2,15,2,1,2,2,9,3,99999999
484,1,53,1,2,2,2,9,1,5143
840,1,73,1,2,2,3,12,3,0
840,1,59,2,2,2,3,13,1,70000
484,2,14,1,1,2,2,8,3,99999999
484,1,72,1,4,1,1,1,1,0
840,1,73,2,2,2,1,4,3,0
484,3,28,2,1,2,2,9,1,99999998
484,5,42,2,2,2,2,9,1,3857
484,1,37,1,2,1,2,9,1,5600
484,2,7,2,1,2,1,2,0,99999999
484,3,33,1,2,1,1,4,3,99999999
484,4,11,2,1,2,1,4,0,99999999
484,1,70,1,2,2,2,6,3,99999999
484,4,15,1,1,2,2,6,1,2571
484,1,44,1,2,2,2,6,1,3429
484,1,31,1,2,2,4,16,1,8000
484,4,20,2,1,2,3,13,3,99999999
484,3,14,2,1,2,2,7,3,99999999
484,7,6,2,1,2,1,0,0,99999999
484,1,67,1,2,2,1,3,1,3429
484,2,9,1,1,2,1,3,0,99999999
484,6,29,2,3,1,1,5,1,2571
484,2,26,2,1,2,3,12,3,99999999
484,1,72,2,4,1,1,0,3,99999999
484,2,6,2,1,2,1,0,0,99999999
840,2,68,2,2,2,3,13,3,0
484,3,27,1,1,2,3,12,1,3000
840,2,43,1,2,2,3,13,1,25000
484,1,68,1,4,1,1,0,3,99999999
484,3,62,1,1,2,1,0,1,0
840,1,62,2,2,2,4,13,3,0
840,1,77,1,4,2,4,13,3,0
484,1,65,1,2,2,1,1,3,99999999
840,3,5,1,1,2,1,0,0,0
484,2,21,2,2,1,3,12,3,99999999
840,2,32,1,2,2,3,12,2,40000
484,1,65,1,2,2,2,9,3,99999999
484,2,16,1,1,1,2,9,3,99999999
484,2,37,2,2,2,2,9,1,2143
840,1,72,1,2,2,3,12,3,0
484,2,60,2,2,2,2,10,1,26000
840,1,53,1,2,2,4,13,1,112000
484,1,28,1,2,1,2,7,1,3429
840,4,11,1,1,2,1,5,0,0
484,2,3,2,1,2,1,0,0,99999999
484,4,10,1,1,2,1,4,0,99999999
484,5,16,1,1,2,2,8,3,99999999
484,5,47,2,2,2,2,6,1,5893
484,1,47,1,2,1,1,5,1,0
484,5,37,1,2,1,2,6,1,2143
840,1,88,2,2,2,3,13,3,0
484,4,48,1,4,2,1,3,1,1286
484,5,37,1,2,1,2,9,1,4286
484,1,45,1,2,1,1,3,2,99999999
484,2,27,2,2,2,3,15,3,99999999
484,3,6,2,1,2,1,1,0,99999999
840,1,52,1,1,2,2,8,3,0
840,1,45,1,2,2,2,10,1,30000
484,6,18,1,1,1,2,11,1,4286
484,3,27,2,2,2,2,9,3,99999999
484,2,7,1,1,1,1,2,0,99999999
484,4,14,2,1,2,2,8,3,99999999
484,7,34,2,3,1,4,16,3,99999999
840,1,42,1,2,2,3,12,2,17000
484,6,28,2,2,2,1,2,3,99999999
484,3,3,2,1,1,1,0,0,99999999
484,4,20,1,1,2,2,9,1,3000
484,1,58,2,4,1,1,0,1,8571
840,2,64,2,2,2,3,13,1,34500
484,3,32,2,2,2,3,13,3,99999999
484,5,1,2,1,1,0,99,0,99999999
484,4,12,2,1,2,2,6,3,99999999
484,10,25,2,2,1,4,16,3,99999999
840,1,55,2,3,2,4,13,3,0
484,6,14,1,1,1,2,7,3,99999999
484,3,10,1,1,2,1,5,0,99999999
484,6,44,2,2,1,2,9,3,99999999
840,1,27,1,1,2,4,13,1,58000
484,4,51,2,2,1,2,9,3,99999999
484,1,61,2,2,2,1,0,1,2143
840,1,37,2,2,2,3,13,1,53000
484,2,1,1,1,2,0,99,0,99999999
840,1,66,2,4,2,4,13,3,0
840,1,36,2,2,2,4,13,1,40000
484,1,19,1,2,2,2,9,1,3000
484,10,3,2,1,2,1,0,0,99999999
484,2,12,1,1,2,2,6,3,99999999
484,2,4,1,1,2,1,0,0,99999999
484,3,33,2,2,2,2,9,3,99999999
484,3,15,1,1,2,2,9,3,99999999
484,6,43,2,2,2,2,9,3,99999999
484,10,21,1,2,1,1,0,1,0
484,1,43,1,2,2,2,9,1,4400
484,3,15,1,1,2,2,10,3,99999999
484,3,1,2,1,2,0,99,0,99999999
484,1,24,1,2,1,3,13,1,5143
840,2,13,1,1,2,2,7,0,0
484,2,6,1,1,2,1,0,0,99999999
484,7,44,2,2,1,1,0,3,99999999
484,6,47,2,2,2,2,6,1,3429
484,2,11,2,1,2,1,5,0,99999999
484,3,2,2,1,9,0,99,0,99999999
484,2,19,1,1,9,3,12,3,99999999
484,2,19,1,1,2,2,10,1,3857
840,4,8,1,1,2,1,2,0,0
840,3,11,2,1,2,1,5,0,0
840,1,53,2,3,2,1,4,1,15400
484,2,10,1,1,2,1,4,0,99999999
484,1,52,1,2,1,2,6,1,0
484,5,17,1,1,2,2,9,1,6429
484,4,77,2,2,2,1,2,3,99999999
484,3,18,2,2,1,2,11,3,99999999
840,2,8,2,1,2,1,1,0,0
484,5,38,2,1,2,2,9,3,99999999
484,2,48,2,2,2,2,9,3,99999999
484,5,26,2,2,1,2,9,3,99999999
484,4,23,2,2,2,3,12,1,3000
840,1,50,1,2,2,4,13,1,63000
484,2,0,1,1,2,0,99,0,99999999
484,3,3,1,1,2,1,0,0,99999999
484,1,45,1,2,1,2,6,1,2571
484,3,9,1,1,2,1,3,0,99999999
484,5,52,1,2,2,1,0,1,1286
484,1,60,2,4,2,4,16,3,99999999
484,6,39,2,1,2,2,6,1,2143
484,3,17,1,1,2,2,9,3,99999999
484,1,50,2,3,2,4,16,3,99999999
484,4,8,1,1,2,1,3,0,99999999
484,1,72,2,3,2,3,12,3,99999999
484,3,43,2,1,2,2,6,3,99999999
484,1,86,2,4,2,1,1,3,99999999
484,3,16,1,1,1,2,10,3,99999999
484,2,4,1,1,2,1,0,0,99999999
484,2,6,2,1,2,1,0,0,99999999
484,3,5,1,1,2,1,0,0,99999999
484,3,14,2,1,1,2,8,3,99999999
484,1,66,1,2,1,1,0,1,0
484,3,3,1,1,1,1,0,0,99999999
484,1,40,1,2,2,4,17,1,99999998
484,5,36,2,2,2,3,12,3,99999999
484,8,0,2,1,1,0,99,0,99999999
484,6,10,2,1,2,1,3,0,99999999
484,1,36,1,2,2,2,9,1,99999998
484,1,63,2,1,2,4,18,3,99999999
840,3,15,2,1,2,2,10,0,0
484,4,10,1,1,2,1,4,0,99999999
484,6,9,2,1,1,1,3,0,99999999
484,5,52,1,1,1,4,18,1,0
840,2,69,1,2,2,2,8,3,0
484,1,32,1,2,1,1,4,1,2143
484,2,23,1,1,1,3,15,3,99999999
484,1,66,2,4,1,1,0,3,99999999
484,3,5,2,1,2,1,0,0,99999999
484,5,38,2,2,2,2,6,1,99999998
484,2,9,2,1,2,1,4,0,99999999
484,1,50,1,2,2,2,9,1,2143
840,1,27,1,1,2,2,9,1,15000
484,1,34,1,2,2,2,6,1,3857
484,3,6,2,1,2,1,0,0,99999999
484,2,42,2,1,2,2,6,3,99999999
484,2,54,2,2,2,1,1,3,99999999
484,1,44,2,2,1,2,9,1,2571
484,4,36,1,1,2,4,17,1,10000
484,4,12,1,1,2,1,2,3,99999999
484,2,0,2,1,9,0,99,0,99999999
484,3,26,1,1,2,3,12,1,0
484,3,1,1,1,2,0,99,0,99999999
484,3,21,2,1,1,3,13,1,1200
840,1,79,1,2,2,3,12,3,0
484,4,12,1,1,2,2,6,3,99999999
484,7,26,2,1,2,2,9,3,99999999
484,2,5,1,1,2,1,0,0,99999999
484,6,32,1,1,2,2,9,1,2571
484,4,14,1,1,2,2,7,3,99999999
484,3,15,1,1,2,2,9,3,99999999
484,6,56,2,2,2,2,6,1,1929
484,2,44,2,2,1,1,0,1,99999998
840,1,64,1,2,2,3,12,3,0
484,2,7,1,1,2,1,0,0,99999999
484,2,5,2,1,2,1,0,0,99999999
484,2,65,2,2,2,1,3,3,99999999
484,4,1,1,1,1,0,99,0,99999999
484,4,24,2,1,2,4,16,2,99999999
484,1,70,1,4,1,1,0,3,99999999
484,3,14,2,1,1,2,6,3,99999999
484,5,48,2,2,1,1,0,3,99999999
484,2,10,1,1,1,1,5,0,99999999
484,2,45,2,2,9,1,3,3,99999999
484,2,0,2,1,9,0,99,0,99999999
840,1,62,2,4,2,4,13,1,8900
484,8,14,2,1,1,2,7,3,99999999
484,3,0,1,1,2,0,99,0,99999999
484,1,35,1,2,2,2,6,1,3857
484,6,6,2,1,1,1,0,0,99999999
484,1,70,1,4,1,1,1,1,1714
484,3,14,2,1,1,2,9,3,99999999
484,1,45,2,4,2,2,6,3,99999999
840,2,63,1,2,2,3,13,1,50000
484,2,13,2,1,2,2,8,3,99999999
484,3,30,2,2,2,3,13,3,99999999
484,3,37,1,1,2,1,0,1,3429
484,2,14,1,1,1,2,8,3,99999999
484,5,21,1,1,1,2,8,3,99999999
840,1,74,1,2,2,4,13,3,9800
484,5,11,2,1,1,1,5,0,99999999
484,4,13,1,1,2,2,6,3,99999999
484,4,35,1,1,2,2,6,1,3429
484,4,4,2,1,1,1,0,0,99999999
484,3,20,2,1,1,3,13,3,99999999
484,2,8,1,1,2,1,2,0,99999999
484,2,28,1,1,1,1,0,3,99999999
484,3,62,2,4,2,2,8,3,99999999
484,4,12,2,1,1,1,5,3,99999999
840,1,50,2,3,2,4,13,1,61000
840,1,37,1,1,2,3,12,3,0
484,3,31,2,2,2,4,18,1,25000
484,1,61,1,4,2,1,2,1,3214
840,2,38,2,2,2,3,13,1,22000
484,2,12,1,1,2,2,6,3,99999999
484,4,39,2,2,2,4,17,1,8000
840,1,80,1,2,2,3,13,3,0
484,4,15,1,1,1,2,8,1,99999998
840,2,48,2,2,2,3,12,3,0
484,3,4,2,1,2,1,0,0,99999999
484,1,60,1,2,2,2,6,1,6429
484,5,27,1,2,2,4,18,1,20000
840,1,73,1,4,2,3,13,3,0
484,5,40,2,3,1,2,6,1,1500
840,5,19,2,1,2,3,12,1,15000
840,3,3,2,1,2,1,0,0,0
484,2,7,1,1,2,1,0,0,99999999
840,1,58,2,4,2,4,13,1,45000
840,7,15,1,1,2,2,8,0,0
484,1,57,1,3,2,3,12,1,2100
484,4,23,2,1,2,3,12,1,2600
484,2,7,2,1,2,1,1,0,99999999
484,1,37,2,2,2,2,6,3,99999999
484,1,55,1,2,2,2,6,1,3429
484,2,36,2,2,2,2,9,3,99999999
484,1,16,2,2,2,2,8,3,99999999
484,1,48,1,2,2,1,4,1,99999998
484,1,68,1,2,1,1,2,3,99999999
484,1,38,1,2,1,1,0,1,2143
840,4,18,2,1,2,1,0,1,4100
484,2,6,2,1,2,1,0,0,99999999
484,3,12,2,1,1,1,5,3,99999999
484,4,21,2,2,2,2,9,3,99999999
840,1,73,1,4,2,3,12,3,0
484,3,5,2,1,2,1,0,0,99999999
484,3,5,1,1,2,1,0,0,99999999
840,1,76,1,2,2,4,13,3,0
484,5,40,2,2,2,2,9,1,99999998
840,1,75,1,2,2,2,10,3,0
484,2,45,2,2,2,2,7,3,99999999
840,2,62,2,2,2,3,12,1,20000
840,1,66,2,4,2,2,10,3,0
484,4,30,2,2,2,3,12,3,99999999
484,2,32,1,2,2,3,12,3,99999999
484,2,29,2,2,2,4,16,3,99999999
484,4,3,2,1,2,1,0,0,99999999
484,4,47,2,2,2,3,12,1,1714
840,4,2,2,1,2,0,99,0,0
484,4,6,1,1,2,1,0,0,99999999
484,1,29,2,1,1,4,17,1,10000
484,4,15,1,1,2,2,6,3,99999999
840,5,10,1,1,2,1,3,0,0
484,3,10,1,1,2,1,4,0,99999999
840,4,12,1,1,2,1,5,0,0
840,1,56,1,2,2,4,13,3,0
484,5,10,2,1,2,1,4,0,99999999
840,3,23,1,1,2,3,12,1,30000
484,2,2,2,1,2,0,99,0,99999999
840,2,35,2,2,2,3,13,1,35000
484,2,43,2,2,2,3,12,3,99999999
484,4,3,1,1,1,1,0,0,99999999
840,1,89,1,2,2,4,13,3,89000
484,1,74,1,2,2,1,0,3,99999999
484,4,20,2,3,2,2,10,1,3429
484,1,67,1,2,2,1,1,3,99999999
840,1,58,2,2,2,3,13,3,0
484,3,7,1,1,2,1,0,0,99999999
840,1,86,2,4,2,3,12,3,0
484,9,26,2,1,1,2,6,3,99999999
484,1,22,1,2,1,2,8,3,99999999
840,2,42,1,2,2,3,12,1,35000
484,2,14,1,1,2,2,7,3,99999999
484,8,3,1,1,2,1,0,0,99999999
840,1,45,1,1,2,3,12,3,0
840,1,47,2,2,2,3,13,1,40000
484,3,25,1,1,1,3,14,1,0
484,6,39,1,1,2,2,8,1,2571
840,2,58,1,2,2,3,12,1,63000
484,1,50,1,2,2,2,6,3,99999999
484,2,16,2,2,1,2,6,3,99999999
484,6,32,1,2,2,2,9,1,4286
484,1,68,1,4,2,4,16,3,99999999
484,2,47,2,2,2,2,9,3,99999999
484,5,45,2,3,1,2,9,3,99999999
484,2,44,1,1,2,2,6,3,99999999
840,2,81,2,2,2,3,13,3,0
484,2,6,1,1,1,1,0,0,99999999
484,1,68,1,2,2,2,6,1,600
484,3,7,2,1,2,1,1,0,99999999
484,6,23,1,1,2,2,6,1,2143
484,2,10,1,1,1,1,4,0,99999999
484,1,55,2,3,2,1,2,3,99999999
484,2,78,1,9,1,1,0,9,99999999
484,3,75,2,2,2,1,3,1,99999998
484,1,56,1,1,1,2,6,3,99999999
484,1,48,2,1,2,3,14,1,20000
484,1,64,1,2,1,1,0,3,99999999
484,6,41,2,1,2,3,12,1,6000
840,4,17,1,1,2,2,11,3,0
484,6,13,2,1,2,2,7,3,99999999
840,2,59,1,2,2,3,13,1,90000
484,6,21,2,1,1,3,12,1,1000
840,2,60,1,2,2,3,13,1,60000
484,3,38,2,3,2,2,9,3,99999999
484,3,13,1,1,1,2,8,3,99999999
484,2,6,2,1,2,1,0,0,99999999
484,5,11,2,1,2,1,5,0,99999999
484,5,7,2,1,2,1,1,0,99999999
484,2,21,1,1,2,4,16,3,99999999
484,2,1,1,1,2,0,99,0,99999999
484,2,28,2,2,2,2,11,3,99999999
484,4,14,2,1,2,2,7,3,99999999
484,1,40,1,2,1,2,6,1,429
484,1,46,2,3,2,2,6,1,3000
484,1,22,1,2,2,2,9,1,3429
484,8,2,1,1,1,0,99,0,99999999
484,4,14,2,1,2,2,8,3,99999999
840,1,50,1,2,2,3,12,1,36400
484,2,21,1,2,1,3,13,3,99999999
484,1,37,1,2,2,3,12,1,0
840,3,12,2,1,2,1,5,0,0
484,1,66,1,2,1,1,5,3,99999999
484,1,39,1,2,1,2,8,1,1286
484,1,23,2,1,1,2,6,1,1714
484,3,12,2,1,2,2,6,3,99999999
484,1,53,1,2,1,3,15,1,6000
484,5,11,2,1,1,1,4,0,99999999
484,3,60,2,2,2,1,3,1,1714
484,5,21,1,1,1,2,9,1,2143
484,1,44,1,3,2,1,3,1,15000
484,9,50,1,2,2,1,3,1,12857
484,5,11,1,1,1,1,4,0,99999999
484,2,3,2,1,1,1,0,0,99999999
484,6,46,2,2,1,1,0,1,1286
484,2,52,2,2,1,1,0,3,99999999
484,5,40,2,2,2,2,9,3,99999999
840,2,63,2,2,2,3,12,1,48000
484,7,21,2,1,1,3,12,1,429
484,5,44,1,2,1,2,9,1,0
484,4,17,2,1,2,2,10,3,99999999
840,4,7,2,1,2,1,1,0,0
484,2,2,1,1,2,0,99,0,99999999
484,9,7,1,1,2,1,0,0,99999999
484,3,43,2,2,2,3,15,3,99999999
484,1,54,1,2,2,2,6,1,4286
484,4,5,1,1,2,1,0,0,99999999
840,2,24,2,1,2,4,13,1,32000
484,5,10,1,1,1,1,4,0,99999999
484,7,22,1,1,1,3,12,2,99999999
840,3,20,2,1,2,3,13,1,1100
484,2,19,1,1,1,3,12,3,99999999
484,4,2,2,1,2,0,99,0,99999999
840,1,44,1,2,2,2,10,1,30000
840,1,41,1,2,2,4,13,1,65000
484,3,19,2,1,1,2,9,3,99999999
484,3,28,2,2,2,3,16,3,99999999
840,1,52,1,1,2,3,12,1,24000
484,2,52,2,2,1,2,6,3,99999999
484,4,25,2,2,2,3,12,3,99999999
484,3,10,1,1,2,1,4,0,99999999
484,2,20,1,1,2,3,15,3,99999999
484,3,12,2,1,1,1,5,3,99999999
484,7,17,1,1,1,2,9,1,0
484,3,35,2,2,2,2,9,3,99999999
840,2,39,2,2,2,4,13,1,95000
840,4,43,2,1,2,3,12,1,75000
484,1,48,1,2,2,3,12,1,2953
484,3,55,1,2,1,2,10,1,4400
484,6,30,1,2,2,4,17,1,6000
484,2,12,1,1,2,1,3,3,99999999
484,2,1,2,1,2,0,99,0,99999999
484,4,44,1,2,2,4,16,1,12000
484,3,19,2,1,2,3,13,3,99999999
484,3,43,2,2,1,3,16,1,10000
484,3,9,1,1,2,1,3,0,99999999
484,6,23,2,1,2,2,10,1,2143
840,3,14,2,1,2,2,8,0,0
484,4,33,2,2,2,3,15,1,3000
484,3,38,2,2,9,2,6,3,99999999
840,5,2,1,1,2,0,99,0,0
484,3,46,2,2,2,1,0,3,99999999
484,2,2,2,1,1,0,99,0,99999999
484,2,29,1,3,1,2,9,2,99999999
484,5,26,1,2,2,2,9,1,6000
484,1,54,2,4,2,1,3,3,99999999
484,5,36,1,2,2,1,3,1,6429
484,9,43,2,2,1,2,6,1,1500
484,9,35,2,1,2,3,12,1,3000
484,4,3,2,1,2,1,0,0,99999999
484,1,55,2,4,2,2,9,3,99999999
484,7,3,2,1,2,1,0,0,99999999
484,7,3,2,1,1,1,0,0,99999999
840,1,29,2,1,2,2,11,3,30400
840,1,41,1,1,2,3,12,3,0
484,4,44,1,1,2,4,18,1,20000
484,5,4,1,1,2,1,0,0,99999999
840,4,5,1,1,2,1,0,0,0
840,1,81,2,4,2,2,10,3,0
484,8,0,1,1,2,0,99,0,99999999
484,2,49,2,2,2,2,6,3,99999999
484,4,10,1,1,2,1,2,0,99999999
840,3,20,1,2,2,3,13,1,40000
484,2,74,2,2,1,1,2,3,99999999
484,2,15,2,1,1,2,9,3,99999999
484,2,27,1,1,2,4,16,2,99999999
484,2,2,1,1,2,0,99,0,99999999
840,1,62,2,3,2,3,12,3,0
484,4,38,2,2,1,2,9,3,99999999
484,6,15,1,1,1,2,9,3,99999999
484,1,34,2,2,2,2,6,1,2143
484,4,0,1,1,2,0,99,0,99999999
840,2,67,1,2,2,3,12,3,0
840,2,40,2,2,2,4,13,1,12400
484,2,3,2,1,1,1,0,0,99999999
484,2,19,2,1,2,3,12,3,99999999
484,3,15,1,1,2,2,8,3,99999999
484,3,17,2,1,1,2,11,3,99999999
484,3,9,2,1,2,1,2,0,99999999
484,4,3,1,1,1,1,0,0,99999999
484,4,55,2,2,2,1,0,1,4286
484,1,33,1,2,2,4,17,1,30000
840,1,39,2,1,2,3,13,1,67000
484,2,15,2,1,2,2,9,3,99999999
484,1,90,1,2,2,1,0,3,99999999
840,5,9,1,1,2,1,2,0,0
840,1,72,2,4,2,3,12,3,0
840,10,0,1,1,2,0,99,0,0
484,5,55,2,1,1,2,6,3,99999999
840,1,24,2,1,2,4,13,1,15000
484,3,2,2,1,2,0,99,0,99999999
484,1,71,2,4,2,1,0,3,99999999
484,2,1,1,1,9,0,99,0,99999999
484,2,46,2,1,2,1,0,3,99999999
840,3,50,1,1,2,3,12,1,50000
484,5,33,1,2,1,2,6,1,1714
840,3,15,2,1,2,2,8,0,0
484,6,17,2,1,2,2,9,3,99999999
840,2,23,1,1,2,3,13,1,25000
484,2,18,2,1,2,2,11,3,99999999
484,1,34,2,2,2,2,9,1,4286
484,1,30,1,2,2,2,6,1,0
484,1,34,1,1,2,2,9,1,0
840,1,64,1,2,2,3,12,1,35000
484,8,22,1,2,2,2,11,1,3857
484,1,73,2,4,2,4,16,3,99999999
484,3,77,2,4,2,2,9,3,99999999
484,3,14,2,1,1,2,8,3,99999999
484,2,60,2,2,2,1,5,3,99999999
484,4,50,1,2,2,2,9,1,6000
484,1,60,2,2,2,1,1,3,99999999
484,3,28,1,2,2,3,12,3,99999999
840,3,3,2,1,2,1,0,0,0
484,2,54,2,2,2,2,6,3,99999999
484,5,28,1,3,2,2,9,1,6429
484,3,36,2,2,1,3,12,3,99999999
840,2,64,1,2,2,3,13,1,55000
484,2,32,1,1,2,4,16,1,6000
840,5,10,2,1,2,1,4,0,0
484,5,28,1,1,2,2,6,3,99999999
484,5,22,1,1,1,3,15,3,99999999
484,1,67,1,2,2,2,6,1,6857
840,2,38,2,2,2,4,13,1,58000
484,3,9,2,1,2,1,3,0,99999999
484,2,38,2,2,1,2,6,3,99999999
484,2,30,2,2,2,4,16,3,99999999
840,2,50,2,2,2,3,12,1,14000
484,4,4,1,1,2,1,0,0,99999999
484,1,49,1,2,2,2,9,1,8571
484,4,20,1,1,2,2,11,3,99999999
484,2,6,2,1,2,1,0,0,99999999
484,1,46,1,2,1,2,6,1,4000
840,1,36,2,2,2,4,13,1,26000
484,4,18,1,1,2,2,10,3,99999999
484,3,55,2,2,2,2,6,3,99999999
484,2,5,2,1,2,1,0,0,99999999
484,4,47,1,1,1,1,0,3,99999999
840,1,21,2,2,2,3,12,3,23000
840,3,25,1,3,1,2,10,1,43000
484,4,0,2,1,2,0,99,0,99999999
484,4,37,2,2,2,4,17,1,4600
484,1,39,1,2,2,2,6,1,2143
840,2,38,2,2,2,3,12,1,9000
484,2,72,2,2,1,1,1,3,99999999
484,4,37,2,2,2,3,12,3,99999999
840,1,64,1,2,2,3,12,3,0
484,4,46,2,2,2,2,9,1,3857
484,3,69,2,2,1,1,0,3,99999999
484,1,54,2,3,2,1,0,1,2143
484,5,22,2,1,2,2,9,1,3429
840,1,23,2,1,2,3,12,3,0
840,1,77,2,4,2,3,12,3,0
484,4,27,2,2,1,2,9,3,99999999
484,2,54,2,2,2,2,9,3,99999999
840,2,53,1,2,2,3,12,3,5000
484,1,36,1,2,2,2,8,3,99999999
484,5,13,2,1,2,2,7,3,99999999
484,4,30,2,1,1,3,12,3,99999999
484,2,0,2,1,1,0,99,0,99999999
484,1,19,1,2,1,1,4,1,0
484,4,40,2,2,2,4,17,1,30000
484,1,43,1,2,1,2,6,1,0
484,4,9,2,1,1,1,4,0,99999999
484,1,43,1,2,2,2,9,3,99999999
484,3,1,2,1,2,0,99,0,99999999
484,4,10,2,1,2,1,4,0,99999999
484,4,12,1,1,1,1,5,3,99999999
484,4,21,1,1,2,2,9,1,99999998
484,2,32,2,2,2,2,6,3,99999999
484,3,8,1,1,2,1,2,0,99999999
484,1,59,1,2,1,1,4,1,99999998
484,2,11,2,1,1,1,4,0,99999999
840,2,58,1,2,2,3,12,1,40000
840,3,4,2,1,2,1,0,0,0
484,5,49,1,2,2,2,9,3,99999999
484,5,7,2,1,2,1,1,0,99999999
484,2,40,2,2,2,1,5,3,99999999
484,2,8,1,1,2,1,2,0,99999999
484,1,60,1,2,1,2,6,1,3857
484,2,67,2,2,1,1,4,1,2143
484,1,23,1,2,2,2,6,1,6429
484,1,45,2,3,1,2,6,1,1071
484,5,1,1,1,2,0,99,0,99999999
484,4,35,2,2,2,3,15,3,99999999
840,1,54,1,2,2,3,12,3,0
484,2,33,2,2,1,2,6,3,99999999
484,1,44,2,3,1,1,4,3,99999999
484,1,41,1,2,1,2,6,1,4286
484,4,33,2,2,2,3,13,1,5571
484,3,29,1,2,2,4,16,1,2571
484,5,9,1,1,1,1,2,0,99999999
484,1,50,1,2,9,4,16,1,5200
484,2,2,1,1,2,0,99,0,99999999
484,3,33,2,2,2,2,6,3,99999999
484,4,9,1,1,1,1,3,0,99999999
840,3,34,2,1,2,4,13,1,37000
484,4,36,2,1,1,3,15,1,4000
840,2,20,1,1,2,3,12,1,6000
484,2,8,2,1,2,1,3,0,99999999
840,3,25,1,1,2,2,8,1,24000
484,4,6,2,1,2,1,0,0,99999999
484,6,26,2,2,1,2,9,1,400
484,4,39,2,2,2,2,9,1,2143
484,2,33,1,1,1,2,6,3,99999999
484,2,19,2,1,9,3,12,3,99999999
484,1,53,1,2,2,2,8,1,2571
484,5,16,1,1,1,2,11,3,99999999
484,4,86,2,2,2,1,0,3,99999999
484,2,47,2,2,2,2,6,3,99999999
840,1,64,2,3,2,3,13,1,38000
484,1,34,1,2,1,3,12,1,6000
484,1,35,1,2,1,2,8,1,2143
484,8,20,1,1,2,2,6,1,5143
484,6,33,1,2,2,2,9,1,3857
484,1,21,1,2,2,2,9,1,4600
484,1,47,1,1,1,2,9,3,99999999
484,2,24,2,2,1,3,12,3,99999999
484,2,6,1,1,2,1,0,0,99999999
484,1,59,1,2,1,1,0,1,0
484,1,52,1,2,2,2,7,2,99999999
484,7,3,2,1,2,1,0,0,99999999
484,14,30,2,2,1,1,0,1,2571
484,2,31,2,2,2,3,14,3,99999999
840,1,52,1,2,2,3,12,1,56000
840,1,20,1,1,2,3,13,1,1900
484,2,9,2,1,2,1,2,0,99999999
840,1,48,2,2,2,3,12,1,24000
484,6,44,1,2,1,2,6,1,0
484,2,73,2,3,2,2,6,1,857
840,1,73,1,2,2,4,13,1,18200
840,2,31,1,2,2,4,13,1,78000
484,6,30,2,2,2,2,9,1,5143
484,1,65,2,3,2,2,6,3,99999999
484,1,28,1,2,2,2,9,1,5143
484,1,48,1,2,1,2,6,1,99999998
840,4,21,1,1,2,3,12,2,0
840,1,58,2,3,2,3,12,1,40000
484,3,22,1,1,1,3,12,2,99999999
484,5,25,2,3,2,1,0,3,99999999
484,3,4,2,1,2,1,0,0,99999999
484,3,1,2,1,2,0,99,0,99999999
484,2,74,2,2,2,2,6,3,99999999
484,3,5,2,1,2,1,0,0,99999999
840,1,18,2,1,2,3,12,1,700
484,5,33,1,1,2,4,17,1,3429
484,2,17,2,2,1,2,9,3,99999999
840,1,71,1,2,2,3,12,3,0
484,5,39,2,2,2,2,9,1,6000
840,4,9,2,1,2,1,3,0,0
484,2,70,2,2,2,1,2,1,2571
840,1,51,2,2,2,4,13,1,61500
840,1,42,2,3,2,3,13,3,0
484,6,1,1,1,1,0,99,0,99999999
840,2,81,1,2,2,3,12,3,0
484,2,28,1,1,1,3,16,3,99999999
484,2,10,1,1,2,1,4,0,99999999
484,4,4,1,1,1,1,0,0,99999999
484,8,25,1,2,2,2,9,1,5143
484,1,90,2,1,2,1,0,3,99999999
484,3,16,2,1,2,2,9,3,99999999
840,2,22,2,1,2,1,0,1,1300
484,1,58,2,1,2,1,4,1,3429
484,3,52,2,2,2,2,6,3,99999999
484,4,18,2,1,2,9,98,1,2143
484,1,57,1,2,1,1,3,1,4500
484,1,54,2,4,2,1,3,3,99999999
840,2,37,1,2,2,3,12,2,0
484,1,80,2,4,2,1,2,3,99999999
484,2,2,2,1,1,0,99,0,99999999
484,1,53,1,2,1,2,9,1,4000
484,3,23,1,1,2,2,11,3,99999999
840,1,31,1,1,2,4,13,3,0
484,5,3,2,1,2,1,0,0,99999999
484,4,40,2,1,2,2,6,1,99999998
484,1,30,2,2,2,2,6,3,99999999
484,1,88,2,4,2,1,3,3,99999999
840,2,39,2,2,2,3,13,3,0
840,3,5,2,1,2,1,0,0,0
484,3,32,2,2,1,2,8,3,99999999
840,1,63,1,3,2,4,13,1,77000
484,1,53,1,2,1,2,6,1,4286
484,5,12,2,1,1,2,6,3,99999999
484,2,66,2,1,1,1,0,3,99999999
484,2,21,2,2,2,2,6,3,99999999
